,_id,Id,Marka,Seri,Model,Yıl,Km,Renk,Vites,Yakıt,Sehir,Tarih,Fiyat
93357,5e179871bc3087fa6cb1184a,775970432,Volkswagen,Polo,1.4 Comfortline,2011,207.000,Gümüş Gri,Manuel,Benzin & LPG,Mersin,04 Ocak 2020,67.500 TL
93358,5e179871bc3087fa6cb1184b,776648574,Volkswagen,Passat Variant,1.6 FSi Comfortline,2008,160.000,Siyah,Manuel,Benzin & LPG,Kocaeli,06 Ocak 2020,61.000 TL
93359,5e179871bc3087fa6cb1184c,775943778,Volkswagen,Golf,1.6 CL,1997,260.000,Lacivert,Manuel,Benzin & LPG,Ankara,04 Ocak 2020,24.950 TL
93360,5e179871bc3087fa6cb1184d,758945177,Volkswagen,Vento,1.6 GL,1997,226.000,Gri,Manuel,Benzin & LPG,İzmir,06 Ocak 2020,23.500 TL
93361,5e179871bc3087fa6cb1184e,775907033,Volkswagen,Golf,1.6 Comfortline,1999,260.000,Lacivert,Manuel,Benzin & LPG,Manisa,04 Ocak 2020,35.000 TL
93362,5e179871bc3087fa6cb1184f,775964224,Volkswagen,Jetta,1.6 Tour,2009,235.600,Füme,Manuel,Benzin & LPG,Ankara,04 Ocak 2020,51.500 TL
93363,5e179871bc3087fa6cb11850,775905237,Volkswagen,Jetta,1.6 Primeline,2007,166.700,Gri,Manuel,Benzin & LPG,Çorum,04 Ocak 2020,71.250 TL
93364,5e179871bc3087fa6cb11851,775961725,Volkswagen,Polo,1.4 Basicline,2004,197.000,Gri,Manuel,Benzin & LPG,Balıkesir,04 Ocak 2020,38.900 TL
93365,5e179871bc3087fa6cb11852,776944505,Volkswagen,Golf,1.6 Comfortline,2001,290.000,Gümüş Gri,Manuel,Benzin & LPG,Ankara,07 Ocak 2020,36.000 TL
93366,5e179871bc3087fa6cb11853,775901419,Volkswagen,Passat,1.4 TSI BlueMotion Comfortline,2012,76.000,Bej,Manuel,Benzin & LPG,Konya,04 Ocak 2020,120.000 TL
93367,5e179871bc3087fa6cb11854,776644244,Volkswagen,Jetta,1.6 Tour,2009,117.000,Gri,Manuel,Benzin & LPG,İzmir,06 Ocak 2020,61.999 TL
93368,5e179871bc3087fa6cb11855,776645573,Volkswagen,Golf,1.6 Trendline,2001,239.000,Gümüş Gri,Manuel,Benzin & LPG,Aksaray,06 Ocak 2020,37.000 TL
93369,5e179871bc3087fa6cb11856,776630076,Volkswagen,Polo,1.6 Highline Classic,2001,220,Gri,Manuel,Benzin & LPG,Mardin,06 Ocak 2020,26.950 TL
93370,5e179871bc3087fa6cb11857,776644405,Volkswagen,Polo,1.4 Trendline,2007,181.000,Beyaz,Manuel,Benzin & LPG,Kayseri,06 Ocak 2020,45.000 TL
93371,5e179871bc3087fa6cb11858,776646622,Volkswagen,Golf,1.8 CL,1992,320.000,Yeşil,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,26.500 TL
93372,5e179871bc3087fa6cb11859,725812975,Volkswagen,Jetta,1.6 Primeline,2010,110.000,Gri,Manuel,Benzin & LPG,Erzurum,06 Ocak 2020,79.500 TL
93373,5e179871bc3087fa6cb1185a,776664429,Volkswagen,Polo,1.6 Classic,1997,269.000,Siyah,Manuel,Benzin & LPG,Afyonkarahisar,06 Ocak 2020,21.500 TL
93374,5e179871bc3087fa6cb1185b,761642210,Volkswagen,Polo,1.6,1997,205.000,Beyaz,Manuel,Benzin & LPG,İzmir,04 Ocak 2020,26.500 TL
93375,5e179871bc3087fa6cb1185c,775908628,Volkswagen,Polo,1.4 Comfortline,2000,161.000,Mavi,Manuel,Benzin & LPG,İstanbul,04 Ocak 2020,27.200 TL
93376,5e179871bc3087fa6cb1185d,776639813,Volkswagen,Polo,1.4 Comfortline,2012,87.000,Beyaz,Manuel,Benzin & LPG,Aydın,06 Ocak 2020,74.500 TL
93377,5e179871bc3087fa6cb1185e,775909997,Volkswagen,Polo,1.2 Trendline,2013,98.000,Beyaz,Manuel,Benzin & LPG,Antalya,04 Ocak 2020,68.750 TL
93378,5e179871bc3087fa6cb1185f,775928959,Volkswagen,Passat,1.8 T Highline,1998,450.000,Lacivert,Manuel,Benzin & LPG,Denizli,04 Ocak 2020,33.750 TL
93379,5e179871bc3087fa6cb11860,775887954,Volkswagen,Polo,1.6 Comfortline Classic,1998,204.000,Beyaz,Manuel,Benzin & LPG,Edirne,04 Ocak 2020,26.500 TL
93380,5e179871bc3087fa6cb11861,775882672,Volkswagen,Polo,1.4 Comfortline,2006,180.000,Siyah,Manuel,Benzin & LPG,Çanakkale,04 Ocak 2020,45.000 TL
93381,5e179871bc3087fa6cb11862,776645271,Volkswagen,Polo,1.6 Classic,1997,275.000,Beyaz,Manuel,Benzin & LPG,Konya,06 Ocak 2020,25.999 TL
93382,5e179871bc3087fa6cb11863,776637084,Volkswagen,Bora,1.6 Basic,2005,204.000,Lacivert,Manuel,Benzin & LPG,Tokat,06 Ocak 2020,46.750 TL
93383,5e179871bc3087fa6cb11864,765612401,Volkswagen,Golf,1.6 Comfortline,1999,280.000,Gümüş Gri,Manuel,Benzin & LPG,Aksaray,06 Ocak 2020,35.250 TL
93384,5e179871bc3087fa6cb11865,776638020,Volkswagen,Polo,1.6,1998,262.500,Mavi,Manuel,Benzin & LPG,Denizli,06 Ocak 2020,27.250 TL
93385,5e179871bc3087fa6cb11866,776526901,Volkswagen,Passat,1.8 Basic,1998,237.000,Mavi,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,30.000 TL
93386,5e179871bc3087fa6cb11867,775914182,Volkswagen,Golf,1.6 Comfortline,2001,244.000,Bej,Manuel,Benzin & LPG,Manisa,04 Ocak 2020,43.900 TL
93387,5e179871bc3087fa6cb11868,775911441,Volkswagen,Passat,1.8 T Highline,1997,260.000,Siyah,Manuel,Benzin & LPG,Afyonkarahisar,04 Ocak 2020,37.000 TL
93388,5e179871bc3087fa6cb11869,765608945,Volkswagen,Golf,1.4 TSI Trendline,2012,220.000,Siyah,Manuel,Benzin & LPG,İzmir,06 Ocak 2020,56.000 TL
93389,5e179871bc3087fa6cb1186a,775906157,Volkswagen,Polo,1.6 Classic,2000,169.000,Kırmızı,Manuel,Benzin & LPG,Zonguldak,04 Ocak 2020,32.900 TL
93390,5e179871bc3087fa6cb1186b,775906097,Volkswagen,Passat,1.8 Comfortline,1998,390.000,Siyah,Manuel,Benzin & LPG,Denizli,04 Ocak 2020,29.500 TL
93391,5e179871bc3087fa6cb1186c,776612990,Volkswagen,Polo,1.6 Comfortline Classic,1999,283.500,Yeşil,Manuel,Benzin & LPG,Ordu,06 Ocak 2020,27.000 TL
93392,5e179871bc3087fa6cb1186d,775901131,Volkswagen,Passat,1.8 T Comfortline,1999,329.000,Gümüş Gri,Manuel,Benzin & LPG,Denizli,04 Ocak 2020,38.750 TL
93393,5e179871bc3087fa6cb1186e,776624972,Volkswagen,Bora,1.6 Comfortline,2000,202.000,Yeşil,Manuel,Benzin & LPG,Mersin,06 Ocak 2020,35.000 TL
93394,5e179871bc3087fa6cb1186f,775902159,Volkswagen,Bora,1.6 Comfortline,2001,277.000,Siyah,Manuel,Benzin & LPG,Kayseri,04 Ocak 2020,38.000 TL
93395,5e179871bc3087fa6cb11870,775872124,Volkswagen,Bora,1.6 Comfortline,2004,145.000,Beyaz,Manuel,Benzin & LPG,Niğde,04 Ocak 2020,40.750 TL
93396,5e179871bc3087fa6cb11871,775845622,Volkswagen,Golf,1.6 Comfortline,1998,262.000,Siyah,Manuel,Benzin & LPG,Denizli,04 Ocak 2020,39.500 TL
93397,5e179871bc3087fa6cb11872,775779267,Volkswagen,Passat,1.6 Trendline,2010,261.000,Siyah,Manuel,Benzin & LPG,Osmaniye,04 Ocak 2020,76.750 TL
93398,5e179871bc3087fa6cb11873,775859213,Volkswagen,Passat,1.6 FSi Comfortline,2008,149.000,Gümüş Gri,Manuel,Benzin & LPG,İzmir,04 Ocak 2020,67.500 TL
93399,5e179871bc3087fa6cb11874,775860289,Volkswagen,Jetta,1.6 Primeline,2006,292.000,Gümüş Gri,Manuel,Benzin & LPG,Diyarbakır,04 Ocak 2020,42.000 TL
93400,5e179871bc3087fa6cb11875,764826237,Volkswagen,Bora,1.6 Comfortline,2001,259.000,Kırmızı,Manuel,Benzin & LPG,Amasya,04 Ocak 2020,39.999 TL
93401,5e179871bc3087fa6cb11876,775872189,Volkswagen,Golf,1.6 Midline,2008,78.900,Gümüş Gri,Manuel,Benzin & LPG,Manisa,04 Ocak 2020,71.500 TL
93402,5e179871bc3087fa6cb11877,776598320,Volkswagen,Passat,1.6 Trendline,2011,194.500,Gümüş Gri,Manuel,Benzin & LPG,Şanlıurfa,06 Ocak 2020,66.000 TL
93403,5e179871bc3087fa6cb11878,775888572,Volkswagen,Bora,1.6 Comfortline,2000,289.000,Beyaz,Manuel,Benzin & LPG,Tokat,04 Ocak 2020,34.990 TL
93404,5e179871bc3087fa6cb11879,775888306,Volkswagen,Polo,1.6,1997,286.000,Kırmızı,Manuel,Benzin & LPG,Konya,04 Ocak 2020,26.250 TL
93405,5e179871bc3087fa6cb1187a,775890282,Volkswagen,Polo,1.4 Comfortline,2001,202.000,Gümüş Gri,Manuel,Benzin & LPG,Eskişehir,04 Ocak 2020,35.000 TL
93406,5e179871bc3087fa6cb1187b,775837872,Volkswagen,Golf,1.6 Comfortline,1999,250.000,Beyaz,Manuel,Benzin & LPG,Ankara,04 Ocak 2020,47.500 TL
93407,5e179871bc3087fa6cb1187c,775840329,Volkswagen,Polo,1.6 Classic,2001,240.000,Beyaz,Manuel,Benzin & LPG,Konya,04 Ocak 2020,24.200 TL
93408,5e179871bc3087fa6cb1187d,775884926,Volkswagen,Passat,1.6 Exclusive,2005,343.000,Füme,Manuel,Benzin & LPG,Aksaray,04 Ocak 2020,48.500 TL
93409,5e179871bc3087fa6cb1187e,776578772,Volkswagen,Polo,1.4 Comfortline,2010,102.000,Beyaz,Manuel,Benzin & LPG,Tekirdağ,06 Ocak 2020,63.000 TL
93410,5e179871bc3087fa6cb1187f,775828623,Volkswagen,Passat,1.4 TSI BlueMotion Trendline,2014,153.000,Beyaz,Manuel,Benzin & LPG,İstanbul,04 Ocak 2020,84.750 TL
93411,5e179871bc3087fa6cb11880,776575663,Volkswagen,Jetta,1.4 TSI Midline,2010,112.000,Füme,Manuel,Benzin & LPG,Kars,06 Ocak 2020,75.000 TL
93412,5e179871bc3087fa6cb11881,776601534,Volkswagen,Polo,1.6 Classic,1997,249.000,Mavi,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,21.950 TL
93413,5e179871bc3087fa6cb11882,776569593,Volkswagen,Polo,1.2 Trendline,2013,120.000,Beyaz,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,52.500 TL
93414,5e179871bc3087fa6cb11883,775872753,Volkswagen,Polo,1.6,1998,235.000,Kırmızı,Manuel,Benzin & LPG,Antalya,04 Ocak 2020,26.000 TL
93415,5e179871bc3087fa6cb11884,754427687,Volkswagen,Bora,1.6 Basic,2000,297.000,Gümüş Gri,Manuel,Benzin & LPG,Burdur,06 Ocak 2020,35.000 TL
93416,5e179871bc3087fa6cb11885,765586467,Volkswagen,Golf,1.6 Comfortline,2000,285.000,Siyah,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,36.500 TL
93417,5e179871bc3087fa6cb11886,777381734,Volkswagen,Polo,1.4 Trendline,2007,152.000,Siyah,Manuel,Benzin & LPG,Balıkesir,08 Ocak 2020,52.500 TL
93418,5e179871bc3087fa6cb11887,776567225,Volkswagen,Golf,1.6 Trendline,2009,250.000,Gri,Manuel,Benzin & LPG,Yozgat,06 Ocak 2020,70.000 TL
93419,5e179871bc3087fa6cb11888,776566453,Volkswagen,Polo,1.4,1996,292,Kırmızı,Manuel,Benzin & LPG,Kayseri,06 Ocak 2020,22.750 TL
93420,5e179871bc3087fa6cb11889,695222476,Volkswagen,Passat,1.6 Trendline,2010,175.000,Siyah,Manuel,Benzin & LPG,Şanlıurfa,04 Ocak 2020,62.000 TL
93421,5e179871bc3087fa6cb1188a,776567308,Volkswagen,Passat,1.6 Trendline,2010,227.000,Gri,Manuel,Benzin & LPG,Şanlıurfa,06 Ocak 2020,69.500 TL
93422,5e179871bc3087fa6cb1188b,775881077,Volkswagen,Bora,1.6 Trendline,2001,176.000,Gümüş Gri,Manuel,Benzin & LPG,Antalya,04 Ocak 2020,27.950 TL
93423,5e179871bc3087fa6cb1188c,776516650,Volkswagen,Golf,1.6 Trendline,2012,107.800,Beyaz,Manuel,Benzin & LPG,Osmaniye,06 Ocak 2020,87.750 TL
93424,5e179871bc3087fa6cb1188d,775867015,Volkswagen,Polo,1.4 Trendline,2006,166.000,Beyaz,Manuel,Benzin & LPG,Eskişehir,04 Ocak 2020,48.750 TL
93425,5e179871bc3087fa6cb1188e,746147941,Volkswagen,Passat,1.6,2004,230.000,Gri,Manuel,Benzin & LPG,Bitlis,04 Ocak 2020,38.000 TL
93426,5e179871bc3087fa6cb1188f,776195886,Volkswagen,Bora,1.6 Trendline,2001,242.000,Gümüş Gri,Manuel,Benzin & LPG,Ankara,05 Ocak 2020,35.750 TL
93427,5e179871bc3087fa6cb11890,776563055,Volkswagen,Golf,1.6 Midline,2009,145.000,Gümüş Gri,Manuel,Benzin & LPG,Niğde,06 Ocak 2020,53.500 TL
93428,5e179871bc3087fa6cb11891,776186472,Volkswagen,Passat,1.6 Trendline,2010,168.000,Siyah,Manuel,Benzin & LPG,Adıyaman,06 Ocak 2020,81.250 TL
93429,5e179871bc3087fa6cb11892,775871005,Volkswagen,Golf,1.6 Basicline,2000,295.000,Siyah,Manuel,Benzin & LPG,Mersin,04 Ocak 2020,26.500 TL
93430,5e179871bc3087fa6cb11893,769610903,Volkswagen,Bora,1.6 Pacific,2004,175.000,Beyaz,Manuel,Benzin & LPG,Malatya,06 Ocak 2020,44.500 TL
93431,5e179871bc3087fa6cb11894,776557058,Volkswagen,Golf,1.6 Comfortline,2001,250.000,Gümüş Gri,Manuel,Benzin & LPG,Balıkesir,06 Ocak 2020,43.000 TL
93432,5e179871bc3087fa6cb11895,726176731,Volkswagen,Passat,1.6 Comfortline,2010,239.000,Siyah,Manuel,Benzin & LPG,Hatay,06 Ocak 2020,66.000 TL
93433,5e179871bc3087fa6cb11896,775820923,Volkswagen,Bora,1.6 Comfortline,1999,239.000,Gri,Manuel,Benzin & LPG,Manisa,04 Ocak 2020,39.500 TL
93434,5e179871bc3087fa6cb11897,776549247,Volkswagen,Polo,1.6 Comfortline,1998,260,Mavi,Manuel,Benzin & LPG,Kayseri,06 Ocak 2020,23.999 TL
93435,5e179871bc3087fa6cb11898,775867120,Volkswagen,Golf,1.6 Comfortline,1998,215.000,Bordo,Manuel,Benzin & LPG,Nevşehir,04 Ocak 2020,41.500 TL
93436,5e179871bc3087fa6cb11899,775812011,Volkswagen,Golf,1.6 Midline,2004,150.000,Beyaz,Manuel,Benzin & LPG,Kırşehir,04 Ocak 2020,57.000 TL
93437,5e179871bc3087fa6cb1189a,775813431,Volkswagen,Polo,1.6 Classic,1997,261.500,Kırmızı,Manuel,Benzin & LPG,Ankara,04 Ocak 2020,21.500 TL
93438,5e179871bc3087fa6cb1189b,776566934,Volkswagen,Passat,1.6 Trendline,2010,127.000,Siyah,Manuel,Benzin & LPG,Osmaniye,06 Ocak 2020,87.950 TL
93439,5e179871bc3087fa6cb1189c,775806259,Volkswagen,Polo,1.4 Trendline,2007,191.000,Siyah,Manuel,Benzin & LPG,Ankara,04 Ocak 2020,45.500 TL
93440,5e179871bc3087fa6cb1189d,745134643,Volkswagen,Jetta,1.4 TSI Comfortline,2012,135.000,Füme,Manuel,Benzin & LPG,Mersin,06 Ocak 2020,92.500 TL
93441,5e179871bc3087fa6cb1189e,775852843,Volkswagen,Polo,1.4 Trendline,2006,187.000,Kırmızı,Manuel,Benzin & LPG,Sakarya,04 Ocak 2020,48.000 TL
93442,5e179871bc3087fa6cb1189f,776499183,Volkswagen,Polo,1.6,1997,250.000,Mavi,Manuel,Benzin & LPG,Antalya,06 Ocak 2020,27.950 TL
93443,5e179871bc3087fa6cb118a0,775830948,Volkswagen,Passat,1.8 T Comfortline,1997,264.000,Siyah,Manuel,Benzin & LPG,Kırıkkale,04 Ocak 2020,32.900 TL
93444,5e179871bc3087fa6cb118a1,775788352,Volkswagen,Passat,1.6 FSi Trendline,2007,280.000,Siyah,Manuel,Benzin & LPG,Edirne,04 Ocak 2020,59.500 TL
93445,5e179871bc3087fa6cb118a2,776543802,Volkswagen,Golf,1.6 Primeline,2008,117.000,Siyah,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,65.000 TL
93446,5e179871bc3087fa6cb118a3,775855570,Volkswagen,Passat,1.8 Basic,2000,256.000,Beyaz,Manuel,Benzin & LPG,Malatya,04 Ocak 2020,32.750 TL
93447,5e179871bc3087fa6cb118a4,776531859,Volkswagen,Passat,1.4 TSI Comfortline,2010,249.000,Siyah,Manuel,Benzin & LPG,Gaziantep,06 Ocak 2020,82.000 TL
93448,5e179871bc3087fa6cb118a5,776538126,Volkswagen,Polo,1.2 Trendline,2012,150.000,Beyaz,Manuel,Benzin & LPG,Adana,06 Ocak 2020,58.950 TL
93449,5e179871bc3087fa6cb118a6,775948591,Volkswagen,Bora,1.6 Comfortline,2001,160.000,Gümüş Gri,Manuel,Benzin & LPG,Aksaray,06 Ocak 2020,46.250 TL
93450,5e179871bc3087fa6cb118a7,775844044,Volkswagen,Polo,1.4 Comfortline,2012,147.250,Gri,Manuel,Benzin & LPG,İzmir,04 Ocak 2020,55.750 TL
93451,5e179871bc3087fa6cb118a8,776516013,Volkswagen,Golf,1.6 Primeline,2004,188.000,Siyah,Manuel,Benzin & LPG,Adana,06 Ocak 2020,56.750 TL
93452,5e179871bc3087fa6cb118a9,776515340,Volkswagen,Polo,1.6,1998,83.000,Yeşil,Manuel,Benzin & LPG,Antalya,06 Ocak 2020,34.750 TL
93453,5e179871bc3087fa6cb118aa,763379295,Volkswagen,Golf,1.6 FSi Midline Plus,2006,199.000,Gümüş Gri,Manuel,Benzin & LPG,Bursa,04 Ocak 2020,48.750 TL
93454,5e179871bc3087fa6cb118ab,775791873,Volkswagen,Golf,1.6 Comfortline,2004,230.000,Siyah,Manuel,Benzin & LPG,Kırşehir,04 Ocak 2020,52.500 TL
93455,5e179871bc3087fa6cb118ac,775833621,Volkswagen,Golf,1.6 Midline,2004,269.000,Siyah,Manuel,Benzin & LPG,Kayseri,04 Ocak 2020,36.900 TL
93456,5e179871bc3087fa6cb118ad,775370082,Volkswagen,Polo,1.4 Comfortline,2006,148.500,Gümüş Gri,Manuel,Benzin & LPG,Niğde,04 Ocak 2020,53.000 TL
93457,5e179871bc3087fa6cb118ae,764755551,Volkswagen,Polo,1.6 Comfortline Classic,1998,108.000,Kırmızı,Manuel,Benzin & LPG,Kütahya,06 Ocak 2020,27.750 TL
93458,5e179871bc3087fa6cb118af,775789180,Volkswagen,Jetta,1.6 FSi Comfortline,2006,189.294,Gri,Manuel,Benzin & LPG,Bursa,04 Ocak 2020,54.000 TL
93459,5e179871bc3087fa6cb118b0,769645604,Volkswagen,Polo,1.4 Trendline,2006,187.000,Mavi,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,46.900 TL
93460,5e179871bc3087fa6cb118b1,775799583,Volkswagen,Golf,1.6 Pacific,2004,240.000,Gri,Manuel,Benzin & LPG,İzmir,04 Ocak 2020,41.000 TL
93461,5e179871bc3087fa6cb118b2,775797303,Volkswagen,Jetta,1.6 Primeline,2008,150.000,Gümüş Gri,Manuel,Benzin & LPG,Bursa,04 Ocak 2020,56.750 TL
93462,5e179871bc3087fa6cb118b3,747638344,Volkswagen,Polo,1.6 GTi,2000,197.000,Kırmızı,Manuel,Benzin & LPG,Antalya,06 Ocak 2020,25.800 TL
93463,5e179871bc3087fa6cb118b4,752943011,Volkswagen,Passat,1.6 FSi Comfortline,2006,305.000,Siyah,Manuel,Benzin & LPG,Afyonkarahisar,04 Ocak 2020,43.750 TL
93464,5e179871bc3087fa6cb118b5,730861147,Volkswagen,Passat,1.6 Trendline,2011,152.000,Siyah,Manuel,Benzin & LPG,Kahramanmaraş,06 Ocak 2020,88.750 TL
93465,5e179871bc3087fa6cb118b6,775790590,Volkswagen,Passat,1.6,2000,202.000,Lacivert,Manuel,Benzin & LPG,Kastamonu,04 Ocak 2020,36.000 TL
93466,5e179871bc3087fa6cb118b7,775784897,Volkswagen,Passat,1.8 Basic,1999,240.000,Beyaz,Manuel,Benzin & LPG,Batman,04 Ocak 2020,30.500 TL
93467,5e179871bc3087fa6cb118b8,776192261,Volkswagen,Bora,1.6 Comfortline,2001,260.000,Yeşil,Manuel,Benzin & LPG,Mersin,06 Ocak 2020,39.500 TL
93468,5e179871bc3087fa6cb118b9,775788860,Volkswagen,Polo,1.4 Sportline,1998,181.000,Yeşil,Manuel,Benzin & LPG,İzmir,04 Ocak 2020,26.000 TL
93469,5e179871bc3087fa6cb118ba,775786432,Volkswagen,Bora,1.6 Trendline,2001,240.000,Gri,Manuel,Benzin & LPG,Manisa,04 Ocak 2020,39.500 TL
93470,5e179871bc3087fa6cb118bb,776500229,Volkswagen,Golf,1.6 FSi Sportline,2004,238.200,Bordo,Manuel,Benzin & LPG,Antalya,06 Ocak 2020,44.000 TL
93471,5e179871bc3087fa6cb118bc,764494117,Volkswagen,Bora,1.6 Comfortline,2000,265.000,Mavi,Manuel,Benzin & LPG,Konya,04 Ocak 2020,31.900 TL
93472,5e179871bc3087fa6cb118bd,776474954,Volkswagen,Polo,1.6 Comfortline Classic,2000,168.000,Gümüş Gri,Manuel,Benzin & LPG,Konya,06 Ocak 2020,17.750 TL
93473,5e179871bc3087fa6cb118be,776499312,Volkswagen,Jetta,1.6 Primeline,2010,180.000,Gümüş Gri,Manuel,Benzin & LPG,Osmaniye,06 Ocak 2020,70.000 TL
93474,5e179871bc3087fa6cb118bf,776498233,Volkswagen,Golf,1.6 Trendline,2002,203.000,Beyaz,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,44.000 TL
93475,5e179871bc3087fa6cb118c0,757983520,Volkswagen,Golf,1.6 Trendline,2001,202.000,Gümüş Gri,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,43.750 TL
93476,5e179871bc3087fa6cb118c1,754457745,Volkswagen,Jetta,1.6 Primeline,2008,199.980,Füme,Manuel,Benzin & LPG,Samsun,06 Ocak 2020,59.000 TL
93477,5e179871bc3087fa6cb118c2,776497820,Volkswagen,Passat,1.6 Trendline,2004,314.000,Gri,Manuel,Benzin & LPG,Kocaeli,06 Ocak 2020,45.500 TL
93478,5e179871bc3087fa6cb118c3,776494963,Volkswagen,Golf,1.3,1990,320.000,Lacivert,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,25.750 TL
93479,5e179871bc3087fa6cb118c4,776491463,Volkswagen,Bora,1.6 Pacific,2005,187.000,Gümüş Gri,Manuel,Benzin & LPG,Gaziantep,06 Ocak 2020,49.000 TL
93480,5e179871bc3087fa6cb118c5,775815701,Volkswagen,Passat,1.4 TSI BlueMotion Comfortline,2011,200.000,Beyaz,Manuel,Benzin & LPG,İstanbul,04 Ocak 2020,85.000 TL
93481,5e179871bc3087fa6cb118c6,775812941,Volkswagen,Polo,1.4 Comfortline,2005,216.000,Kırmızı,Manuel,Benzin & LPG,İstanbul,04 Ocak 2020,33.000 TL
93482,5e179871bc3087fa6cb118c7,776283673,Volkswagen,Polo,1.6,1998,231.000,Yeşil,Manuel,Benzin & LPG,Manisa,06 Ocak 2020,23.750 TL
93483,5e179871bc3087fa6cb118c8,776487030,Volkswagen,Passat,1.6 Trendline,2004,227.000,Füme,Manuel,Benzin & LPG,Antalya,06 Ocak 2020,46.500 TL
93484,5e179871bc3087fa6cb118c9,776483296,Volkswagen,Golf,1.6 Goal,2007,220.000,Beyaz,Manuel,Benzin & LPG,Aksaray,06 Ocak 2020,63.750 TL
93485,5e179871bc3087fa6cb118ca,775803105,Volkswagen,Polo,1.6 Classic,1999,266.000,Kırmızı,Manuel,Benzin & LPG,Yozgat,04 Ocak 2020,28.750 TL
93486,5e179871bc3087fa6cb118cb,777284395,Volkswagen,Jetta,1.6 Midline,2006,255.000,Gri,Manuel,Benzin & LPG,Çorum,08 Ocak 2020,50.000 TL
93487,5e179871bc3087fa6cb118cc,776482730,Volkswagen,Golf,2.0 GTi,1996,250.000,Gri,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,31.750 TL
93488,5e179871bc3087fa6cb118cd,775799723,Volkswagen,Polo,1.6 Classic,1999,242.000,Beyaz,Manuel,Benzin & LPG,Kayseri,04 Ocak 2020,26.750 TL
93489,5e179871bc3087fa6cb118ce,776507576,Volkswagen,Golf,1.6 Comfortline,1999,168.000,Kırmızı,Manuel,Benzin & LPG,İzmir,06 Ocak 2020,40.750 TL
93490,5e179871bc3087fa6cb118cf,776485569,Volkswagen,Polo,1.6,1998,120.850,Mavi,Manuel,Benzin & LPG,İstanbul,06 Ocak 2020,18.750 TL
93491,5e179871bc3087fa6cb118d0,776483472,Volkswagen,Bora,1.6 Comfortline,1999,187.000,Gümüş Gri,Manuel,Benzin & LPG,Isparta,06 Ocak 2020,41.750 TL
93492,5e179871bc3087fa6cb118d1,776480776,Volkswagen,Polo,1.4 Comfortline,2012,130.000,Lacivert,Manuel,Benzin & LPG,Malatya,06 Ocak 2020,69.900 TL
93493,5e179871bc3087fa6cb118d2,703517017,Volkswagen,Golf,2.0 GTi,1997,358.000,Lacivert,Manuel,Benzin & LPG,Ankara,07 Ocak 2020,28.500 TL
93494,5e179871bc3087fa6cb118d3,776495788,Volkswagen,Polo,1.6 Classic,1998,220.000,Lacivert,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,25.750 TL
93495,5e179871bc3087fa6cb118d4,776473572,Volkswagen,Golf,1.8 4motion,2000,289.000,Gri,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,29.000 TL
93496,5e179871bc3087fa6cb118d5,776472831,Volkswagen,Polo,1.6 Classic,1997,196.000,Kırmızı,Manuel,Benzin & LPG,Kocaeli,06 Ocak 2020,24.000 TL
93497,5e179871bc3087fa6cb118d6,776268672,Volkswagen,Passat,1.6 Trendline,2002,230.000,Beyaz,Manuel,Benzin & LPG,Van,06 Ocak 2020,45.000 TL
93498,5e179871bc3087fa6cb118d7,777274339,Volkswagen,Polo,1.4 Trendline,2006,180.000,Gümüş Gri,Manuel,Benzin & LPG,Hatay,08 Ocak 2020,41.500 TL
93499,5e179871bc3087fa6cb118d8,776449352,Volkswagen,Polo,1.4 Trendline,2004,208.000,Kırmızı,Manuel,Benzin & LPG,Ankara,06 Ocak 2020,43.500 TL
93500,5e179871bc3087fa6cb118d9,777816228,Volkswagen,Polo,1.4 Trendline,2007,128.000,Yeşil,Yarı Otomatik,Benzin & LPG,Afyonkarahisar,09 Ocak 2020,63.750 TL
93501,5e179871bc3087fa6cb118da,777800358,Volkswagen,Passat,1.8 T Highline,2004,255.000,Füme,Yarı Otomatik,Benzin & LPG,Konya,09 Ocak 2020,54.000 TL
93502,5e179871bc3087fa6cb118db,777767702,Volkswagen,Touran,1.6 FSi Comfortline,2004,214.000,Gri,Yarı Otomatik,Benzin & LPG,İstanbul,09 Ocak 2020,46.000 TL
93503,5e179871bc3087fa6cb118dc,777786699,Volkswagen,Polo,1.4,2000,124.700,Kırmızı,Yarı Otomatik,Benzin & LPG,Yozgat,09 Ocak 2020,32.750 TL
93504,5e179871bc3087fa6cb118dd,774075839,Volkswagen,Polo,1.4 Comfortline,2010,150.000,Siyah,Yarı Otomatik,Benzin & LPG,Denizli,09 Ocak 2020,68.000 TL
